Unnamed: 0,full_text,text_processed
10390,@abu_waras @RagilSemar PRABOWO DIBERI WAKTU SETAHUN UNTUK ADILI JOKOWI MAKZULKAN GIBRAN &amp; LAWAN OLIGARKI Kami beri waktu setahun. Jika tdk dilaksanakan kami anggap Prabowo = para musuh negara. Kami akan bergerak utk jthkan Presiden kata Refly. https://t.co/Pq7BtRKK8r https://t.co/8zqsFg9HO8,prabowo tahun adil jokowi makzul gibran amp lawan oligarki tahun tdk laksana anggap prabowo musuh negara gerak utk jthkan presiden refly
10391,Orang ini contohnya. Di tahun 2021 hingga 2022 dia masih semangat ngetwit haram hukumnya memilih penculik sebagai presiden. Di 2023 hingga 2024 memuja Prabowo harga mati. Di 2025 sok bijak. Orang-orang kayak gini tak akan bisa dirangkul.,orang contoh semangat ngetwit haram hukum pilih culik presiden puja prabowo harga mati sok bijak orang orang kayak gin rangkul
10392,. . Udah bener emang kemaren mestinya diantem tabung gas aja sama si Bapak itu .. Kemiskinan Rakyat kok bisa-bisanya dijadiin becandaan sama Pembantu @prabowo ini ??!!! Jangankan punya EMPATI .. Ngerti ADAB aja kaga paham ni Pejabat !!! Kapan Bahlil mau Anda PECAT PAK PRESIDEN https://t.co/Huk45yq2Im,udah bener emang kemaren mesti antem tabung gas aja si miskin rakyat bisa dijadiin becandaan bantu empati nge i adab aja kaga paham ni jabat bahlil pecat presiden
10393,Lapor pak Presiden @prabowo Masa kayak begitu pak.. IKN dibangun megah tapi masa buat Truk Sampah saja koq rombengan gitu.,lapor presiden kayak ikn bangun megah truk sampah koq rombeng gitu
10394,Percaya ? Sambil cium tangan Fufufafa di depan Presiden Prabowo ?,percaya cium tangan fufufafa presiden prabowo
10395,Saya yakin rakyat akan dukung penuh langkah2 Presiden Prabowo untuk melakukan efisiensi anggaran negara https://t.co/ZBZs8dHlCU,rakyat dukung penuh langkah presiden prabowo efisiensi anggar negara
10396,Yth Bapak Presiden @prabowo Mohon kasus Pagar Laut lanjut tuntas adili pelaku seadil-adilnya dan usut juga pelaku penyebab kebakaran ini Pak Presiden Jangan ada lagi yg dikambinghitamkan Rakyat sudah tidak percaya Karena selalu saja jika ada kasus hukum besar di iringi,yth presiden mohon pagar laut tuntas adil laku adil adil usut laku sebab bakar presiden yg dikambinghitamkan rakyat percaya hukum iring
10397,Harap tidak ada data penting yang musnah. Jaga dan amankan. Semoga pula makin membakar semangat Menteri @NusronWahid1 dan jajaran @atr_bpn untuk bekerja dengan baik laksanakan perintah Presiden @prabowo : koreksi yang melenceng dan luruskan yang bengkok. Batalkan sertifikat,harap data musnah jaga aman moga bakar semangat menteri jajar laksana perintah presiden koreksi lenceng lurus bengkok batal ifikat
10398,Momen saat saya bersama Panglima TNI Kepala Staf Angkatan dan sejumlah Menteri Kabinet Merah Putih mendampingi Presiden @prabowo dalam pengarahan kepada para Komandan Satuan (Dansat) TNI di Istana Kepresidenan Bogor Jumat (7/2). Pertahanan yang kuat adalah kunci menjaga https://t.co/IhQs4MiHPT,momen panglima tni kepala staf angkat menteri kabinet merah putih damping presiden arah komandan satu dansat tni istana presiden bogor jumat pe ahanan kuat kunci jaga
10399, Alhamdulillah Ole Romeny sudah resmi menjadi WNI setelah pengambilan sumpah. Setelah proses pengambilan sumpah Ole juga langsung membuat KTP dan paspor Indonesia. Terima kasih untuk Bapak Presiden Prabowo Subianto Ketua DPR RI Pimpinan Komisi X DPR RI Pimpinan https://t.co/8rek4hvSzm,alhamdulillah ole romeny resmi wni ambil sumpah proses ambil sumpah ole langsung ktp paspor indonesia terima kasih presiden prabowo subianto ketua dpr ri pimpin komisi x dpr ri pimpin
10400,Jika Pro Rakyat dan Bukan Pro Oligarki... Presiden Indonesia @prabowo mulai disukai karena ketegasan nya yang pro Rakyat. https://t.co/zzk0BJkoDW,pro rakyat pro oligarki presiden indonesia suka tegas nya pro rakyat
10401,Tolong pak presiden kami terhormat @prabowo Tolong usut kembali PEMBANTAIAN KM 50 pak ⁉️ Siapa dalang dibalik PEMBANTAIAN 6 Syuhada laskar FPI. SEKARANG begundal begundal sudah mulai aktif . Tegakan HUKUM INDONESIA pak @prabowo Video lama mengingat kan Kembali. https://t.co/j4AEvhn1oz,tolong presiden hormat tolong usut bantai km dalang balik bantai syuhada laskar fpi begundal begundal aktif tega hukum indonesia video
10402,Alhamdulillah Ole Romeny sudah resmi menjadi WNI setelah pengambilan sumpah. Setelah proses pengambilan sumpah Ole juga langsung membuat KTP dan paspor Indonesia. Terima kasih untuk Bapak Presiden Prabowo Subianto Ketua DPR RI Pimpinan Komisi X DPR RI Pimpinan Komisi XIII https://t.co/F7IrKeRQvd,alhamdulillah ole romeny resmi wni ambil sumpah proses ambil sumpah ole langsung ktp paspor indonesia terima kasih presiden prabowo subianto ketua dpr ri pimpin komisi x dpr ri pimpin komisi xiii
10403,Warga Rempang: Kalau ingat @jokowi sesak napas saya betul-betul saya benci! *cc Pak Presiden @prabowo Bang Dasco @bang_dasco https://t.co/H34KsdKT2w,warga rempang sesak napas benci cc presiden bang dasco
10404,Saya baru sadar ternyata Presiden @prabowo luarbiasa cerdas Beliau sebenarnya tahu persis siapa yang dicacimaki rakyat dengan BAJINGAN TOLOL. Brava Presiden @prabowo Hajar terus Fufufafa sampai terguling dari kursinya seperti Sara Duterte.,sadar presiden luarbiasa cerdas beliau persis dicacimaki rakyat bajing tolol brava presiden hajar fufufafa guling kursi sepe i sara dute e
10405,@kang___L Weh cakep banget pak @prabowo Semua anggota dpr mpr dpd dprd KPK Staf presiden staf menteri kasi gaji UMR pak. Lurah kades camat staf nya kasi UMR juga. ,weh cakep banget anggota dpr mpr dpd dprd kpk staf presiden staf menteri kasi gaji umr lurah kades camat staf nya kasi umr
10406,Saya bersama Panglima TNI Kepala Staf Angkatan dan sejumlah Menteri Kabinet Merah Putih mendampingi Presiden @prabowo dalam pengarahan kepada para Komandan Satuan (Dansat) TNI di Istana Kepresidenan Bogor Jumat (7/2). Presiden Prabowo menegaskan pertahanan yang kuat adalah https://t.co/CX5bec7Gto,panglima tni kepala staf angkat menteri kabinet merah putih damping presiden arah komandan satu dansat tni istana presiden bogor jumat presiden prabowo pe ahanan kuat
10407,Menghadiri Sidang Perdana Dewan Pertahanan Nasional (DPN) yang dipimpin langsung Presiden @prabowo pada Jumat siang (7/2). Sidang ini menjadi momentum bersejarah karena untuk pertama kalinya sejak 22 tahun pasca pengesahan Undang-Undang Nomor 3 Tahun 2002 tentang Pertahanan https://t.co/w3B178bSBz,hadir sidang perdana dewan pe ahanan nasional dpn pimpin langsung presiden jumat siang sidang momentum sejarah pe ama kali pasca kesah undang undang nomor pe ahanan
10408,Presiden RI Prabowo Subianto disambut Mars TNI oleh perwira menengah dan perwira tinggi TNI saat beri pengarahan kepada 1004 Komandan Satuan TNI di Istana Kepresidenan Bogor Jawa Barat https://t.co/PaNbk3c8Vt,presiden ri prabowo subianto sambut mars tni perwira tengah perwira tni arah komandan satu tni istana presiden bogor jawa barat
10409,. . Partai @golkar_id .. Kalau milih Ketum tuh yang kayak begini .. Bukan modelan Bahlil Yang bikin Kebijakan MEMBUNUH EMAK-EMAK Pak Presiden @prabowo .. Mentri Anda satu ini Jangan sampe direshuffle ya Dia lagi FIGHT lawan OLIGARKI juga di Kisruh urusan Sertifikat Laut . .,pa ai milih tum tuh kayak model bahlil bikin bijak bunuh emak emak presiden tri sampe direshuffle ya fight lawan oligarki kisruh urus ifikat laut
10410,Sidang Perdana Dewan Pertahanan Nasional (DPN) yang dipimpin langsung oleh Presiden @prabowo Subianto dilaksanakan di Istana Kepresidenan Bogor Jumat (7/2). Presiden menegaskan bahwa pertahanan adalah fondasi utama negara dalam menjaga kedaulatan dan keberlanjutan bangsa. Pada https://t.co/WMD0nMdj0q,sidang perdana dewan pe ahanan nasional dpn pimpin langsung presiden subianto laksana istana presiden bogor jumat presiden pe ahanan fondasi utama negara jaga daulat lanjut bangsa
10411,. Kalo saja Presiden @prabowo Mau didukung Penuh oleh Rakyat utk PilPres 2029 nanti. Yg Perlu dilakukan Oleh @prabowo cukup Menjadikan Jokowi Sebagai Satu-satunya Contoh Mantan Presiden 🇮🇩 yg Berhasil di Jebloskan ke Penjara karena Pelanggaran Hukum yg sengaja dilakukannya. . https://t.co/WuUTJMRpzp,kalo presiden dukung penuh rakyat utk pilpres yg jadi jokowi satu contoh mantan presiden yg hasil jeblos penjara langgar hukum yg sengaja laku
10412,Haduh Pak Bapak Presiden @prabowo Ngga ada orang ngatain Bapak Bajingan tolol. Kita semua rakyat waras ngga pernah ngata-ngatain Bapak. Bajingan tolol itu JOKOWI! Waduh waduh salah salah Ngawur pembisik itu. Kita semua sayang dan hormat dengan Bapak dan kita semua sangat https://t.co/PqwHZ3C9WM,haduh presiden ngga orang ngatain bajing tolol rakyat waras ngga ngata ngatain bajing tolol jokowi salah salah ngawur bisik sayang hormat
10413,Kita lihat saja... Kalau Bahlil dipecat.. artinya @Prabowo tidak buat kebijakan soal LPG 3 kg... Sebaliknya kalau Bahlil aman berarti emang itu intruksi presiden.. Sesederhana itu pembuktiannya https://t.co/FnrMjkowb0,lihat bahlil pecat a inya bijak lpg kg bahlil aman bera i emang intruksi presiden sederhana bukti
10414,JONGOS OLIGARKI LAGI KEBINGUNGAN... RAKYAT INDONESIA SEPENUHNYA BERADA DIBELAKANG PRESIDEN PRABOWO... RAKYAT SIAGA SATU ADA UPAYA KUDETA PRESIDEN PRABOWO....‼️ #AdiliJokowiHargaMati #AdiliJokowiHargaMati 🆘🆗 https://t.co/l4T2tj7iPK,jongos oligarki bingung rakyat indonesia sepenuh belakang presiden prabowo rakyat siaga upaya kudeta presiden prabowo
10415,AROMA KUDETA JOKOWI SUDAH MULAI TERCIUM OLEH PRESIDEN PRABOWO... ANASIR JAHAT TERSEBUT MEMILIKI KEKUATAN BESAR KARENA MAMPU MENGENDALIKAN APARAT KEAMANAN... RAKYAT BERDIRI DI BELAKANG PRESIDEN RABIWO....‼️ #AdiliJokowiHargaMati #AdiliJokowiHargaMati 🆘🆗 https://t.co/1slei1gJl5,aroma kudeta jokowi cium presiden prabowo anasir jahat milik kuat kendali aparat aman rakyat diri presiden rabiwo
10416,RAKYAT INDONESIA SEPENUHNYA BERDIRI DIBELAKANG PRESIDEN PRABOWO... ADA ANASIR JAHAT YANG INGIN MENGGAGALKAN PROGRAM PRO RAKYAT PRABOWO KARENA MENGGANGGU KENYAMANAN MEREKA BERSAMA OLIGARKI....‼️ #AdiliJokowiHargaMati #AdiliJokowiHargaMati 🆘🆗 https://t.co/1fKPQJmrjp,rakyat indonesia sepenuh diri belakang presiden prabowo anasir jahat gagal program pro rakyat prabowo ganggu nyaman oligarki
10417,PRABOWO LINDUNGI RAKYATMU YANG TERTINDAS... MOMEN CARLIE CHANDRA SEMBAH SUJUD MEMOHON KEPADA PRESIDEN PRABOWO UNTUK MENGHENTIKAN SEMUA KEZALIMAN INI DAN MELINDUNGI RAKYAT BANTEN....‼️ #AdiliJokowiHargaMati #AdiliJokowiHargaMati 🆘🆗 https://t.co/bkGk7s16Am,prabowo lindung rakyat te indas momen carlie chandra sembah sujud mohon presiden prabowo henti zalim lindung rakyat banten
10418,Presiden @prabowo Sekali lagi saya tanyakan Bapak tidak marah malu terhina Bapak istri anak Dicacimaki begini kejam oleh anak Beler? Bapak mau diam saja? Tidak ada tindakan apa-apa? Terus kalau Bapak diam saja dihina dicacimaki bocah sontoloyo narkoboy kami Rakyat https://t.co/429HYEVu8t,presiden marah malu hina istri anak dicacimaki kejam anak beler diam tindak diam hina dicacimaki bocah sontoloyo narkoboy rakyat
10419,. . KARMA PASTI MENEMUKAN JALANNYA ... Postingan Bullyan Jokowi ini Akan kembali padanya Kalau gitu IKN Mangkrak dong Bro ??!!! JANGGAANNN !!! IKN itu ada Perintah Undang-Undangnya .. Kalau Presiden Prabowo membuat IKN mangkrak Presiden Prabowo bisa melakuakn perbuatan https://t.co/LUIWBTlVQs,karma temu jalan postingan bullyan jokowi gitu ikn mangkrak bro janggaannn ikn perintah undang undang presiden prabowo ikn mangkrak presiden prabowo melakuakn buat
10420,SATU KABINET DUA PRESIDEN Mau dibantah Seperti apapun Rakyat melihatnya seperti ini.. &amp; lagi2 @prabowo sprti tak bernyali utk Menyudahi ini semua..!! https://t.co/jm24jKEBdi,kabinet presiden ban sepe i apa rakyat sepe i amp sp i nyali utk sudah
10421,Terkait anggaran yg diblokir oleh Kemenkeu ini penjelasan detail istana disampaikan bang Hasan. Yth.@prabowo sepertinya menteri PU gak siap jd menteri pak ms pernyataan seorang menteri @KemenPU tdk sejalan dg presiden? jadi bagian dr kabinet jg hrs mampu jaga kondisi politik https://t.co/0lY7MCzEmn,kait anggar yg blokir kemenkeu jelas detail istana bang hasan yth sepe inya menteri pu gak jd menteri ms nyata menteri tdk jalan dg presiden dr kabinet jg hrs jaga kondisi politik
10422,Seorang warga bernama Charlie Chandra meminta pertolongan kepada Presiden Prabowo Subianto . Ia bersujud dalam konferensi pers di Auditorium KH Ahmad Dahlan Gedung Dakwah Muhammadiyah Menteng Jakarta Pusat Jumat (7/2/2025) karena kasus yang menjeratnya dilanjutkan. Charlie https://t.co/a7vUpdt0zs,warga nama charlie chandra pe olongan presiden prabowo subianto sujud konferensi pers auditorium kh ahmad dahlan gedung dakwah muhammadiyah menteng jaka a pusat jumat jerat lanjut charlie
10423,Presiden @prabowo seperti orang yang sedang memanggul sampah di punggungnya. . . Maka bisa dipahami selain di Jogja Solo Jakarta Surabaya Medan grafiti untuk mengadili sosok ini marak di berbagai kota lainnya namun itu baru sebagai kata pengantar . Bisa lebih dari https://t.co/mwWOKJkSgg,presiden sepe i orang panggul sampah punggung paham jogja solo jaka a surabaya medan grafit adil sosok marak kota antar
10424,sudah 111 hari semenjak prabowo jadi presiden tapi belum ada 1 joget pun yang dilakukan. Sedih banget ga dikit loh yang milih dia karna fun/jogetnya ,semenjak prabowo presiden joget sedih banget ga dikit loh milih karna fun joget
10425,Saatnya Presiden Prabowo Sikat Menteri-menteri Keblinger https://t.co/DFp7CXDrKP,presiden prabowo sikat menteri menteri keblinger
10426,Yth Presiden @prabowo Bapak itu dipermalukan dan direndahkan setiap hari oleh Makhluk tidak tahu diri namanya JOKOWI Mulai dari bawahan Bapak yang jelas-jelas lebih loyal ke makhluk ini daripada ke Bapak sendiri Anaknya yang mencacimaki Bapak biji satu jendral pecatan anak https://t.co/naK2A2Ivex,yth presiden malu rendah makhluk nama jokowi bawah loyal makhluk anak mencacimaki biji jendral pecat anak
10427,. . NAH LOH !!! Muncul lagi masalah baru di Proyek KEK hasil Penetapan dari Jokowi Proyek KEK Lido DISEGEL oleh Kementrian Lingkungan Hidupnya Presiden @prabowo Sama sperti PSN .. KEK juga yang MENETAPKAN itu PRESIDEN melalui PP .. Dalam hal ini Jokowi yang menerbitkan PP nya https://t.co/XxW9B9gSAk,loh muncul proyek kek hasil tetap jokowi proyek kek lido segel tri lingkung hidup presiden spe i psn kek tetap presiden pp jokowi terbit pp nya
10428,. . Ga kebayang pusingnya Presiden @prabowo Diwarisi Masalah dari Pemerintahan Jokowi Utang 1.350 T itu bukan Angka sedikit Apalagi Prabowo juga baru kali ini jadi Presiden Trus .. ketika Presiden lagi pusing putar otak buat menambal defisit Anggaran 2025 Pendukung Jokowi https://t.co/4DNwZkBZaK,ga bayang pusing presiden waris perintah jokowi utang t angka prabowo kali presiden trus presiden pusing putar otak tambal defisit anggar dukung jokowi
10429,Fasis? Langsung persekusi? Bro lu kemana aja pas orang2 heboh ngingetin masa lalu prabowo ngingetin keculasan proses di MK sampe orang turun demo dll? Sekarang udah kejadian setan jadi presiden giliran kita marah dibilang fasis. Mending lu bantuin dah tetangga2 lu nyari gas!,fasis langsung persekusi bro lu mana aja pas orang heboh ngingetin prabowo ngingetin culas proses mk sampe orang turun demo dll udah jadi setan presiden gilir marah bilang fasis mending lu bantuin dah tetangga lu nyari gas
10430,@prabowo Ayo pak @prabowo @Gerindra @KPK_RI terima tantangan dari anaknya Mulyono !! Kaesang seperti nya ingin mengatakan kpd bpk semua bahwa jokowi masih Presiden... prabowo masih di bawah kendali bapak sy ..prabowo sedikitpun tdk akan berani mengusik bapak sy https://t.co/iAd2Sm5D9h,ayo terima tantang anak mulyono kaesang sepe i nya kpd bpk jokowi presiden prabowo kendali sy prabowo sedikit tdk berani usik sy
10431,kita pun bisa Pak Presiden @prabowo ,presiden
10432,Presiden Prabowo Subianto Beri Subsidi Pupuk Organik Wujud Dukung Keberlanjutan Pertanian https://t.co/nMZqAUT6Sl,presiden prabowo subianto subsidi pupuk organik wujud dukung lanjut pe ani
10433,Logikanya begini yang jadi Presiden Prabowo. Yang harus mewujudkan janji2 saat kampanye Prabowo. Yang Harus Memggunakan APBN Prabowo. Masa APBN nya dipake buat Program Jokowi. Itulah kenapa Dana APBN untuk IKN diblokir. Paham ya?,logika presiden prabowo wujud janji kampanye prabowo memggunakan apbn prabowo apbn nya dipake program jokowi dana apbn ikn blokir paham ya
10434,Klo ga ada Soeharto org ini belum tntu hidup sampai skrng Klo ga ada Gusdur org ini belum tntu bsa ddk di kursi presiden Prnh nyapres org ini klh lawan SBY Klu ga ada Jokowi org ini sangat kasihan Prabowo di hianati Gibran lari Siapakh org ini? https://t.co/cTQWfk0mwX,klo ga soeha o org tntu hidup skrng klo ga gusdur org tntu bsa ddk kursi presiden prnh nyapres org klh lawan sby klu ga jokowi org kasihan prabowo hianati gibran lari siapakh org
10435,Pengarahan Presiden Prabowo Subianto Kepada Komandan Satuan TNI Istana Bogor 7 Februari 2025 Presiden Prabowo mengingatkan bahwa para pendiri bangsa telah menetapkan perlindungan rakyat sebagai tujuan utama negara. Menurut Presiden tujuan tersebut tercantum dalam pembukaan https://t.co/fTFN7jNFcD,arah presiden prabowo subianto komandan satu tni istana bogor februari presiden prabowo diri bangsa tetap lindung rakyat tuju utama negara presiden tuju cantum buka
10436,Istana: Ultimatum Presiden Prabowo ke Kabinet Merah Putih Bukan yang Pertama https://t.co/PNbDruR4xp,istana ultimatum presiden prabowo kabinet merah putih pe ama
10437,Buat para wartawan satukan suara agar mentri seperti itu medapat perhatian khusus dari presiden. Ada apa dengan mentrinya pak @prabowo..? https://t.co/Zdds0f8gY9,wa awan satu suara tri sepe i medapat perhati khusus presiden tri
10438,. . P E C A T B A H L I L L A H A D A L I A !!! Negara dibuat GADUH dan RICUH !!! Mau sampai jatuh berapa banyak KORBAN NYAWA PAK PRESIDEN @prabowo ??!!! @Gerindra @golkar_id . .,p e c a t b a h l i l l a h a d a l i a negara gaduh ricuh jatuh korban nyawa presiden
10439,Pecat saja sudah Menteri @KemenPU Pak Presiden @prabowo. Ndak bisa kerja malah pinter memlintir kebijakan Presiden. Asal2an saja bicara dia pikir mengurus rumah tangganya sendiri. Padahal ini urusan negara dimana setiap ucapan berpotensi memberi sinyal buruk ke dunia usaha. https://t.co/oFOf1UGqXv,pecat menteri presiden ndak kerja pinter memlintir bijak presiden an bicara pikir urus rumah tangga urus negara mana ucap potensi sinyal buruk dunia usaha
